CustomerID,Age,Gender,Tenure_Months,Contract_Type,Monthly_Charge,Total_Charges,Num_Support_Tickets,Avg_Monthly_Usage_Hrs,Num_Referrals,Has_Premium_Support,Has_Online_Backup,Payment_Method,Churned
CUST-01380,67,Female,65,Month-to-Month,106.4,6987.38,1,182.2,0,1,1,Digital Wallet,1
CUST-01381,47,Male,64,One-Year,49.89,3220.1,3,186.0,2,1,1,Bank Transfer,0
CUST-01382,55,Male,71,Month-to-Month,39.3,2798.95,0,254.2,1,0,1,Credit Card,0
CUST-01383,68,Female,4,Two-Year,31.62,189.48,3,51.4,0,1,0,Digital Wallet,0
CUST-01384,21,Female,65,One-Year,81.63,5348.54,3,110.5,0,0,1,Bank Transfer,1
CUST-01385,18,Male,15,Month-to-Month,64.39,1019.94,2,176.0,2,1,0,Digital Wallet,1
CUST-01386,25,Male,22,One-Year,38.8,829.2,0,85.4,3,1,1,Cash,0
CUST-01387,46,Male,47,One-Year,85.31,4000.95,1,293.5,0,0,1,Digital Wallet,0
CUST-01388,56,Female,46,One-Year,34.85,1516.41,1,79.3,1,0,1,Digital Wallet,0
CUST-01389,20,Male,14,One-Year,75.43,1028.01,3,141.2,1,0,1,Digital Wallet,0
CUST-01390,49,Female,50,One-Year,72.71,3675.02,1,263.3,1,0,0,Bank Transfer,0
CUST-01391,27,Female,20,One-Year,93.42,1896.61,2,24.5,1,0,1,Digital Wallet,0
CUST-01392,27,Male,50,Month-to-Month,25.51,1226.52,0,246.3,0,0,1,Bank Transfer,1
CUST-01393,36,Female,33,Month-to-Month,108.79,3654.19,1,171.5,0,0,1,Digital Wallet,1
CUST-01394,63,Female,59,Two-Year,90.3,5476.35,1,10.0,2,1,0,Credit Card,0
CUST-01395,51,Female,43,Month-to-Month,41.61,1744.09,1,270.9,0,0,1,Credit Card,0
CUST-01396,50,Female,12,Month-to-Month,38.34,449.79,2,12.2,0,0,0,Credit Card,1
CUST-01397,40,Male,40,Month-to-Month,63.17,2495.72,1,154.8,4,0,1,Digital Wallet,0
CUST-01398,45,Male,20,Month-to-Month,101.76,2030.46,0,15.2,0,1,0,Credit Card,0
CUST-01399,49,Female,38,Two-Year,104.29,3976.72,0,21.8,1,0,1,Credit Card,1
CUST-01400,67,Female,3,Month-to-Month,72.05,181.28,0,266.2,0,1,1,Bank Transfer,0
CUST-01401,24,Male,28,Month-to-Month,106.08,2956.39,7,229.9,0,0,0,Credit Card,1
CUST-01402,46,Female,56,One-Year,20.54,1154.6,0,59.5,1,0,1,Credit Card,0
CUST-01403,25,Male,13,Two-Year,23.52,329.34,3,186.3,0,0,0,Credit Card,0
CUST-01404,18,Female,66,Month-to-Month,111.18,7411.2,2,238.5,1,0,1,Digital Wallet,0
CUST-01405,20,Female,37,Month-to-Month,97.53,3607.89,2,266.9,2,0,1,Bank Transfer,0
CUST-01406,41,Male,49,Two-Year,65.07,3160.34,1,140.8,1,0,0,Cash,0
CUST-01407,40,Male,66,One-Year,95.36,6328.58,2,269.3,0,0,1,Credit Card,0
CUST-01408,25,Male,36,Month-to-Month,115.56,4180.17,1,152.6,0,1,1,Credit Card,1
CUST-01409,64,Male,54,Month-to-Month,97.21,5239.7,0,206.6,1,0,0,Credit Card,0
CUST-01410,54,Female,26,Month-to-Month,104.24,2734.49,1,293.7,1,0,1,Cash,0
CUST-01411,20,Male,40,Month-to-Month,96.06,3823.24,2,71.2,0,1,1,Bank Transfer,0
CUST-01412,68,Female,43,Month-to-Month,36.82,1556.74,0,51.0,0,0,0,Bank Transfer,0
CUST-01413,50,Male,22,Two-Year,103.36,2178.95,1,102.9,1,0,1,Cash,0
CUST-01414,45,Male,20,Month-to-Month,39.51,773.8,3,49.7,2,1,1,Credit Card,0
CUST-01415,64,Female,8,One-Year,109.26,785.95,1,85.6,4,1,0,Credit Card,0
CUST-01416,25,Male,29,Month-to-Month,65.86,1877.97,3,223.0,2,0,0,Digital Wallet,1
CUST-01417,51,Male,40,One-Year,87.7,3536.97,1,143.5,1,0,0,Digital Wallet,0
CUST-01418,52,Male,30,One-Year,69.72,2016.34,0,112.8,0,0,1,Digital Wallet,0
CUST-01419,49,Male,55,Month-to-Month,29.4,1607.51,0,110.9,0,1,1,Digital Wallet,0
CUST-01420,41,Female,16,One-Year,49.07,788.39,2,58.8,1,1,1,Bank Transfer,0
CUST-01421,31,Female,46,Month-to-Month,118.37,5433.09,0,134.5,1,0,1,Cash,1
CUST-01422,49,Male,62,Two-Year,116.07,7172.27,1,187.6,0,1,0,Bank Transfer,0
CUST-01423,63,Male,7,Two-Year,52.05,380.62,2,42.2,1,1,0,Credit Card,0
CUST-01424,60,Male,45,Month-to-Month,119.63,5406.55,2,291.9,1,0,1,Bank Transfer,1
CUST-01425,33,Female,59,Month-to-Month,104.56,6169.12,1,133.3,0,1,1,Digital Wallet,0
CUST-01426,21,Female,56,Month-to-Month,81.1,4520.31,1,284.4,1,0,0,Digital Wallet,0
CUST-01427,69,Female,48,One-Year,24.01,1195.72,2,40.8,0,0,1,Credit Card,0
CUST-01428,54,Female,27,Month-to-Month,110.14,2908.24,2,230.3,0,1,0,Credit Card,0
CUST-01429,38,Male,53,Month-to-Month,75.74,4048.59,2,185.5,1,0,0,Credit Card,0
CUST-01430,31,Male,35,Month-to-Month,106.85,3760.73,1,246.1,3,0,1,Cash,1
CUST-01431,48,Male,51,Month-to-Month,103.44,5285.39,2,180.4,1,1,0,Credit Card,0
CUST-01432,65,Female,37,One-Year,103.3,3821.61,2,288.9,0,1,0,Bank Transfer,0
CUST-01433,35,Male,57,Month-to-Month,89.82,5025.24,0,188.3,0,1,1,Digital Wallet,0
CUST-01434,24,Female,8,One-Year,49.14,462.49,0,235.5,0,0,1,Cash,0
CUST-01435,27,Female,20,Month-to-Month,53.62,1114.33,2,263.3,3,0,1,Digital Wallet,0
CUST-01436,24,Male,53,Month-to-Month,50.85,2646.98,0,214.5,1,0,1,Cash,0
CUST-01437,50,Male,12,One-Year,22.0,301.94,2,157.5,1,0,0,Digital Wallet,0
CUST-01438,40,Male,49,Two-Year,78.26,3844.18,2,82.2,2,1,0,Cash,1
CUST-01439,38,Female,17,One-Year,89.88,1498.81,2,256.4,2,1,1,Credit Card,0
CUST-01440,36,Female,64,Month-to-Month,105.39,6804.55,2,144.4,1,0,1,Bank Transfer,0
CUST-01441,65,Male,42,Month-to-Month,34.02,1407.3,1,186.4,2,0,1,Digital Wallet,0
CUST-01442,36,Male,29,Two-Year,74.42,2225.99,0,24.2,2,1,1,Credit Card,0
CUST-01443,53,Female,19,Month-to-Month,20.8,421.91,1,149.5,0,1,0,Cash,0
CUST-01444,46,Male,11,Month-to-Month,29.51,372.44,1,209.6,2,0,0,Bank Transfer,0
CUST-01445,35,Female,50,Two-Year,25.42,1299.95,1,175.4,0,0,0,Bank Transfer,0
CUST-01446,19,Female,71,Two-Year,92.55,6597.69,1,134.8,0,0,1,Credit Card,0
CUST-01447,18,Male,58,Two-Year,28.11,1641.14,1,67.4,2,1,0,Bank Transfer,0
CUST-01448,64,Male,34,Two-Year,91.65,3079.76,0,93.2,0,0,0,Credit Card,0
CUST-01449,22,Male,20,Two-Year,44.96,902.33,0,210.3,1,1,0,Credit Card,0
CUST-01450,37,Male,50,Month-to-Month,107.77,5434.32,2,67.6,1,0,1,Cash,0
CUST-01451,28,Female,10,Month-to-Month,101.31,1049.06,2,186.7,1,0,1,Cash,0
CUST-01452,59,Female,32,One-Year,115.78,3730.02,0,177.1,4,0,1,Credit Card,0
CUST-01453,19,Female,52,One-Year,108.38,5530.97,2,291.1,0,1,1,Bank Transfer,0
CUST-01454,20,Male,15,Month-to-Month,113.33,1689.29,1,18.7,1,1,1,Bank Transfer,0
CUST-01455,40,Female,3,Month-to-Month,105.87,301.7,1,32.9,3,1,0,Bank Transfer,0
CUST-01456,29,Male,37,Month-to-Month,89.34,3250.42,1,152.1,4,1,0,Bank Transfer,0
CUST-01457,37,Male,40,One-Year,37.03,1526.39,1,158.4,0,1,1,Bank Transfer,0
CUST-01458,22,Male,40,Month-to-Month,47.17,1785.53,3,12.5,1,0,0,Bank Transfer,0
CUST-01459,54,Male,56,Month-to-Month,41.27,2352.95,2,247.8,0,1,0,Digital Wallet,0
CUST-01460,55,Male,23,One-Year,80.36,1914.74,0,148.7,2,0,0,Bank Transfer,0
CUST-01461,47,Male,11,One-Year,70.36,763.47,3,104.3,0,0,0,Credit Card,0
CUST-01462,26,Female,64,Month-to-Month,106.71,6825.72,1,96.0,2,0,0,Bank Transfer,0
CUST-01463,51,Male,8,One-Year,115.27,970.54,2,258.5,1,0,1,Digital Wallet,0
CUST-01464,61,Female,56,One-Year,60.49,3349.26,4,59.4,3,1,1,Digital Wallet,0
CUST-01465,52,Female,60,Month-to-Month,70.64,4271.44,3,48.5,0,0,1,Digital Wallet,0
CUST-01466,69,Male,10,Month-to-Month,117.15,1125.61,1,64.3,1,0,0,Digital Wallet,1
CUST-01467,39,Male,39,Month-to-Month,47.62,1796.31,1,187.7,1,1,1,Credit Card,0
CUST-01468,61,Male,28,Month-to-Month,99.24,2793.52,0,243.4,0,1,1,Bank Transfer,0
CUST-01469,41,Female,49,Two-Year,42.52,2082.15,4,99.6,1,0,1,Digital Wallet,0
CUST-01470,34,Male,36,Month-to-Month,88.15,3087.35,0,52.5,2,0,0,Digital Wallet,0
CUST-01471,27,Female,13,One-Year,45.36,660.45,2,63.2,1,0,0,Bank Transfer,0
CUST-01472,47,Male,36,Month-to-Month,108.37,3880.58,3,185.9,1,1,1,Bank Transfer,0
CUST-01473,63,Male,26,Month-to-Month,76.15,2005.43,3,74.2,0,1,1,Digital Wallet,0
CUST-01474,40,Female,4,One-Year,38.59,234.62,2,263.2,0,0,0,Credit Card,0
CUST-01475,49,Female,64,Month-to-Month,42.44,2728.54,0,31.6,2,1,0,Credit Card,0
CUST-01476,34,Male,38,Month-to-Month,69.38,2700.1,2,10.2,0,0,1,Bank Transfer,1
CUST-01477,67,Female,22,Month-to-Month,116.16,2512.37,0,27.0,1,0,0,Credit Card,0
CUST-01478,68,Female,2,Month-to-Month,96.96,264.97,2,253.8,1,0,0,Bank Transfer,0
CUST-01479,34,Female,31,One-Year,68.83,2092.44,1,195.5,1,0,0,Credit Card,0
CUST-01480,31,Female,11,Month-to-Month,53.77,562.91,0,287.3,2,1,0,Digital Wallet,0
CUST-01481,26,Female,46,Two-Year,74.93,3374.05,2,101.2,0,0,0,Credit Card,0
CUST-01482,57,Male,62,One-Year,94.84,5893.5,1,64.2,1,0,0,Digital Wallet,0
CUST-01483,19,Male,69,Month-to-Month,98.39,6820.46,1,168.8,0,0,0,Digital Wallet,1
CUST-01484,62,Female,64,Month-to-Month,52.46,3395.78,1,161.6,2,0,0,Bank Transfer,0
CUST-01485,42,Male,10,Month-to-Month,92.12,849.62,1,177.5,3,0,0,Credit Card,0
CUST-01486,56,Male,40,One-Year,85.78,3449.95,3,104.6,2,0,0,Digital Wallet,0
CUST-01487,26,Female,24,Month-to-Month,115.91,2802.44,3,2.3,1,0,0,Credit Card,1
CUST-01488,39,Male,44,Two-Year,113.11,5007.58,3,11.0,2,0,0,Credit Card,0
CUST-01489,60,Female,60,Month-to-Month,98.94,5897.76,4,199.3,0,1,0,Credit Card,0
CUST-01490,63,Female,62,Two-Year,92.34,5599.81,1,157.2,0,1,0,Credit Card,0
CUST-01491,21,Male,17,Month-to-Month,47.4,841.12,1,246.4,0,0,0,Digital Wallet,0
CUST-01492,43,Female,65,Two-Year,104.6,6791.71,2,90.5,0,0,1,Digital Wallet,0
CUST-01493,46,Female,57,Month-to-Month,62.75,3590.76,0,244.7,1,1,0,Bank Transfer,0
CUST-01494,62,Female,55,Month-to-Month,47.22,2592.37,3,127.9,0,0,1,Cash,0
CUST-01495,51,Female,53,Month-to-Month,58.42,3107.99,2,29.5,1,0,0,Credit Card,0
CUST-01496,40,Female,56,Month-to-Month,103.59,5837.9,0,293.4,0,0,1,Digital Wallet,0
CUST-01497,54,Male,9,Two-Year,34.86,220.89,2,153.8,0,1,0,Digital Wallet,0
CUST-01498,28,Male,22,Month-to-Month,65.62,1500.69,1,189.0,1,0,1,Digital Wallet,0
CUST-01499,23,Female,13,Month-to-Month,69.24,891.01,2,201.4,1,0,0,Credit Card,1
CUST-01500,35,Female,48,One-Year,23.66,1217.03,2,109.0,1,0,1,Digital Wallet,0
CUST-01501,38,Male,18,Month-to-Month,39.57,689.29,1,224.4,1,1,0,Credit Card,0
CUST-01502,59,Female,40,One-Year,102.67,4072.72,1,261.1,0,0,1,Bank Transfer,0
CUST-01503,53,Male,17,One-Year,103.08,1744.94,0,116.5,0,0,1,Bank Transfer,0
CUST-01504,58,Female,15,Month-to-Month,49.24,763.6,3,197.3,2,0,1,Digital Wallet,0
CUST-01505,55,Female,15,Two-Year,107.49,1598.63,0,227.3,0,0,1,Credit Card,0
CUST-01506,51,Female,63,Month-to-Month,97.18,6150.97,2,57.4,2,0,1,Credit Card,0
CUST-01507,34,Female,39,Month-to-Month,61.79,2390.45,0,100.1,1,0,1,Credit Card,0
CUST-01508,54,Female,13,One-Year,94.84,1234.66,3,33.1,0,0,0,Credit Card,0
CUST-01509,42,Female,32,One-Year,116.13,3827.99,2,180.9,0,1,0,Credit Card,0
CUST-01510,55,Female,9,Month-to-Month,65.9,610.96,1,240.4,1,0,0,Cash,0
CUST-01511,29,Male,40,One-Year,43.84,1775.47,1,183.4,0,1,0,Credit Card,0
CUST-01512,40,Male,20,Month-to-Month,114.18,2209.97,0,54.3,0,0,0,Credit Card,0
CUST-01513,59,Male,63,Month-to-Month,80.37,5131.02,0,164.1,1,1,1,Digital Wallet,0
CUST-01514,39,Female,44,Two-Year,30.53,1396.64,3,250.6,0,1,1,Digital Wallet,0
CUST-01515,38,Female,38,Month-to-Month,77.27,2900.54,3,91.2,1,0,0,Digital Wallet,1
CUST-01516,44,Female,60,Month-to-Month,70.06,4255.94,1,249.9,0,1,1,Digital Wallet,0
CUST-01517,48,Female,71,Two-Year,105.56,7511.25,0,235.5,2,0,0,Credit Card,0
CUST-01518,23,Female,48,Two-Year,73.07,3509.68,0,7.0,0,1,1,Digital Wallet,0
CUST-01519,44,Female,18,Month-to-Month,45.52,883.91,1,72.2,1,0,0,Bank Transfer,0
CUST-01520,57,Female,16,One-Year,87.56,1375.35,2,163.1,0,0,1,Digital Wallet,0
CUST-01521,51,Male,55,One-Year,74.26,4048.18,1,215.4,1,0,1,Cash,0
CUST-01522,29,Female,39,Two-Year,43.3,1699.08,1,264.2,2,0,0,Digital Wallet,0
CUST-01523,62,Male,68,Two-Year,77.36,5286.89,4,192.5,2,1,1,Digital Wallet,0
CUST-01524,24,Male,59,Month-to-Month,102.15,6075.17,3,114.4,1,0,1,Credit Card,0
CUST-01525,27,Female,62,Month-to-Month,22.86,1409.77,1,55.8,0,0,0,Bank Transfer,0
CUST-01526,62,Female,13,Month-to-Month,83.09,1037.68,3,228.1,2,1,1,Cash,0
CUST-01527,34,Male,6,One-Year,54.96,456.19,3,62.4,0,1,1,Bank Transfer,0
CUST-01528,43,Male,60,One-Year,49.27,2901.87,2,208.8,0,1,0,Credit Card,0
CUST-01529,38,Female,14,One-Year,59.26,832.4,2,54.8,1,1,0,Digital Wallet,0
CUST-01530,45,Female,54,Two-Year,54.2,2965.79,3,27.8,1,0,1,Credit Card,0
CUST-01531,63,Male,4,Month-to-Month,103.22,470.44,4,75.7,1,0,1,Digital Wallet,1
CUST-01532,19,Female,39,Month-to-Month,47.48,1823.36,2,85.8,0,0,0,Cash,0
CUST-01533,60,Female,25,Month-to-Month,93.32,2239.25,5,194.3,3,1,1,Bank Transfer,1
CUST-01534,18,Female,32,Month-to-Month,29.41,911.61,3,48.7,0,0,0,Bank Transfer,1
CUST-01535,68,Male,59,Month-to-Month,115.14,6836.33,1,279.1,0,0,1,Credit Card,0
CUST-01536,53,Male,63,Month-to-Month,82.23,5212.36,0,166.5,3,0,1,Cash,0
CUST-01537,68,Male,38,One-Year,90.67,3478.97,1,147.5,0,0,0,Bank Transfer,0
CUST-01538,43,Female,53,Two-Year,49.8,2674.98,2,130.7,0,0,1,Bank Transfer,0
CUST-01539,46,Female,67,One-Year,61.21,4168.07,0,170.2,2,0,1,Digital Wallet,0
CUST-01540,38,Male,28,One-Year,42.38,1147.85,4,7.2,0,0,0,Credit Card,0
CUST-01541,28,Male,3,Month-to-Month,113.25,279.86,1,297.0,0,0,1,Bank Transfer,0
CUST-01542,57,Male,22,One-Year,68.81,1532.34,4,167.5,0,1,0,Digital Wallet,0
CUST-01543,28,Female,38,One-Year,83.04,3103.09,0,11.0,2,1,1,Cash,0
CUST-01544,53,Male,62,One-Year,93.43,5729.61,2,177.2,2,0,1,Credit Card,0
CUST-01545,66,Male,57,Month-to-Month,57.11,3316.47,2,131.4,1,1,0,Credit Card,0
CUST-01546,56,Female,6,Month-to-Month,92.01,564.58,0,7.7,2,1,1,Bank Transfer,1
CUST-01547,57,Female,32,Month-to-Month,87.6,2804.62,2,277.4,1,0,1,Digital Wallet,0
CUST-01548,52,Female,10,One-Year,90.57,908.16,1,3.7,0,1,1,Bank Transfer,0
CUST-01549,51,Male,3,Two-Year,68.92,201.45,3,173.6,0,1,0,Cash,0
CUST-01550,64,Female,59,Two-Year,58.29,3499.97,3,288.6,2,0,0,Credit Card,0
CUST-01551,41,Female,49,Month-to-Month,42.21,1992.56,1,71.7,0,0,1,Credit Card,0
CUST-01552,39,Male,59,One-Year,102.46,5967.34,0,76.6,1,0,1,Credit Card,0
CUST-01553,22,Female,31,Two-Year,80.84,2459.22,2,0.6,1,1,0,Cash,0
CUST-01554,50,Male,69,Month-to-Month,64.44,4460.82,1,20.4,1,0,1,Credit Card,0
CUST-01555,53,Male,62,Month-to-Month,114.4,7183.07,2,13.9,1,1,1,Bank Transfer,1
CUST-01556,64,Female,52,Two-Year,24.78,1332.01,1,246.9,0,0,1,Bank Transfer,0
CUST-01557,37,Female,41,Month-to-Month,105.02,4335.44,0,251.1,0,0,0,Digital Wallet,0
CUST-01558,36,Female,31,Two-Year,119.76,3708.57,0,218.1,0,0,0,Credit Card,0
CUST-01559,52,Female,22,Two-Year,108.69,2324.55,2,106.1,2,0,0,Digital Wallet,0
CUST-01560,69,Female,4,One-Year,101.04,429.91,0,246.5,1,1,1,Bank Transfer,0
CUST-01561,60,Female,13,Two-Year,57.43,847.89,2,162.2,0,1,0,Cash,0
CUST-01562,34,Male,45,One-Year,43.13,1928.85,1,91.6,1,0,1,Digital Wallet,0
CUST-01563,62,Male,42,One-Year,93.49,3898.55,3,131.5,1,0,1,Bank Transfer,0
CUST-01564,60,Female,49,Month-to-Month,50.46,2460.78,1,20.2,2,1,0,Cash,0
CUST-01565,51,Male,20,Month-to-Month,37.6,781.99,1,283.5,1,1,0,Credit Card,0
CUST-01566,26,Female,54,Month-to-Month,98.65,5332.69,0,185.9,1,1,1,Digital Wallet,1
CUST-01567,43,Male,36,One-Year,51.25,1890.5,1,219.5,0,0,1,Bank Transfer,0
CUST-01568,19,Male,1,Month-to-Month,111.44,109.77,0,203.1,0,1,0,Bank Transfer,0
CUST-01569,26,Male,15,Month-to-Month,104.06,1548.85,1,200.5,2,1,1,Credit Card,0
CUST-01570,26,Female,17,Month-to-Month,104.76,1792.37,1,5.7,1,0,1,Bank Transfer,0
CUST-01571,57,Male,24,One-Year,97.16,2304.86,1,157.8,0,0,1,Credit Card,0
CUST-01572,34,Female,58,Two-Year,108.09,6356.26,0,246.6,1,0,1,Digital Wallet,0
CUST-01573,18,Male,23,Two-Year,100.57,2354.27,1,13.8,1,1,0,Credit Card,0
CUST-01574,42,Male,46,Month-to-Month,80.25,3636.52,3,286.9,0,0,1,Digital Wallet,1
CUST-01575,60,Male,8,Two-Year,49.58,359.35,2,127.5,1,0,1,Digital Wallet,0
CUST-01576,57,Male,59,One-Year,108.82,6448.65,3,87.3,1,0,0,Digital Wallet,0
CUST-01577,59,Male,59,One-Year,104.06,6148.71,0,159.8,2,0,1,Digital Wallet,1
CUST-01578,42,Female,13,One-Year,67.29,889.9,2,240.5,0,0,0,Credit Card,1
CUST-01579,56,Female,39,Month-to-Month,23.91,922.88,2,142.7,0,1,1,Credit Card,0
CUST-01580,52,Male,28,Two-Year,83.85,2370.56,2,193.7,0,0,1,Bank Transfer,0
CUST-01581,20,Male,61,Month-to-Month,25.06,1520.23,2,150.2,1,0,1,Cash,0
CUST-01582,67,Male,16,Month-to-Month,112.63,1830.25,6,189.6,0,0,0,Bank Transfer,1
CUST-01583,54,Male,2,One-Year,116.16,270.97,2,41.8,0,0,1,Digital Wallet,0
CUST-01584,61,Female,17,Month-to-Month,38.95,742.49,2,12.1,1,0,1,Cash,0
CUST-01585,61,Male,30,Month-to-Month,87.64,2603.47,0,41.5,1,0,0,Cash,0
CUST-01586,68,Female,13,One-Year,29.23,379.43,1,86.1,1,0,1,Bank Transfer,0
CUST-01587,47,Male,13,Month-to-Month,92.95,1147.4,2,76.4,1,1,1,Bank Transfer,0
CUST-01588,55,Female,43,One-Year,54.73,2444.7,1,184.7,0,0,0,Cash,0
CUST-01589,51,Male,21,One-Year,88.11,1751.54,4,137.0,0,1,0,Digital Wallet,0
CUST-01590,29,Male,55,One-Year,57.29,3235.09,1,12.1,0,0,0,Digital Wallet,0
CUST-01591,36,Female,40,One-Year,34.56,1387.07,1,10.9,0,0,0,Digital Wallet,0
CUST-01592,54,Male,15,One-Year,60.61,930.07,1,27.6,2,1,1,Digital Wallet,0
CUST-01593,61,Male,52,One-Year,31.27,1617.76,1,106.2,1,0,1,Bank Transfer,0
CUST-01594,66,Male,53,One-Year,77.69,4119.13,4,2.4,0,1,0,Digital Wallet,0
CUST-01595,34,Female,52,One-Year,24.1,1282.6,0,148.4,0,0,1,Digital Wallet,0
CUST-01596,27,Male,30,One-Year,72.73,2100.07,0,108.5,0,0,0,Credit Card,0
CUST-01597,66,Male,33,Two-Year,108.64,3552.51,1,166.9,2,0,0,Credit Card,0
CUST-01598,64,Female,57,Month-to-Month,103.79,5873.78,2,216.4,0,1,0,Cash,0
CUST-01599,29,Female,52,Month-to-Month,108.28,5652.93,3,75.7,1,1,1,Digital Wallet,0
CUST-01600,33,Female,9,Two-Year,112.2,1010.02,0,47.5,1,0,1,Bank Transfer,0
CUST-01601,41,Male,54,Month-to-Month,30.45,1675.2,2,83.8,2,0,1,Credit Card,0
CUST-01602,36,Male,1,Month-to-Month,32.87,41.11,0,1.0,1,0,0,Digital Wallet,0
CUST-01603,25,Male,44,One-Year,75.7,3383.73,2,36.4,0,1,0,Credit Card,0
CUST-01604,48,Female,9,Month-to-Month,109.4,947.59,2,225.4,1,0,1,Bank Transfer,0
CUST-01605,38,Male,32,Month-to-Month,117.43,3760.67,1,67.2,1,0,0,Digital Wallet,1
CUST-01606,34,Male,15,Two-Year,24.63,424.92,2,298.3,1,0,0,Bank Transfer,0
CUST-01607,40,Female,12,One-Year,55.58,712.43,2,50.8,1,1,1,Cash,0
CUST-01608,54,Female,57,Month-to-Month,41.29,2279.55,0,236.7,0,0,0,Credit Card,0
CUST-01609,33,Female,8,Two-Year,95.6,713.74,3,211.7,1,1,0,Credit Card,0
CUST-01610,23,Female,27,Two-Year,84.02,2264.45,1,97.0,0,1,0,Credit Card,0
CUST-01611,25,Female,62,Month-to-Month,31.99,1971.64,2,99.6,0,0,1,Credit Card,0
CUST-01612,42,Male,12,Month-to-Month,68.35,816.93,1,169.3,1,0,1,Credit Card,1
CUST-01613,35,Female,65,Two-Year,88.54,5794.91,2,255.8,1,0,0,Digital Wallet,1
CUST-01614,42,Male,42,One-Year,97.9,4126.27,2,116.2,0,0,0,Bank Transfer,0
CUST-01615,29,Male,62,One-Year,22.01,1382.0,5,18.8,2,0,0,Cash,0
CUST-01616,32,Female,11,Two-Year,109.05,1233.08,2,112.6,1,1,0,Credit Card,0
CUST-01617,43,Female,43,One-Year,76.93,3361.7,1,62.6,1,1,1,Digital Wallet,1
CUST-01618,58,Female,17,Month-to-Month,101.19,1567.43,3,281.8,0,1,0,Cash,0
CUST-01619,62,Male,32,One-Year,100.79,3205.95,0,209.3,1,1,0,Credit Card,0
CUST-01620,43,Female,40,Month-to-Month,38.99,1515.45,2,15.7,0,0,1,Bank Transfer,0
CUST-01621,64,Female,23,One-Year,31.02,737.23,1,88.3,0,0,0,Digital Wallet,0
CUST-01622,49,Female,56,One-Year,92.13,5136.17,3,15.5,1,0,1,Digital Wallet,0
CUST-01623,27,Female,6,Month-to-Month,35.64,217.63,1,249.1,0,0,0,Bank Transfer,1
CUST-01624,33,Female,50,One-Year,104.99,5292.11,0,271.9,0,0,0,Credit Card,0
CUST-01625,24,Male,37,Month-to-Month,92.62,3396.79,0,34.1,2,0,0,Digital Wallet,0
CUST-01626,34,Male,64,Month-to-Month,104.18,6685.66,0,132.4,0,1,0,Digital Wallet,0
CUST-01627,40,Male,54,One-Year,49.9,2772.29,0,279.6,0,1,1,Credit Card,0
CUST-01628,43,Female,49,Month-to-Month,51.66,2572.92,0,44.0,2,1,1,Cash,0
CUST-01629,38,Female,11,One-Year,87.12,879.03,0,87.9,1,0,0,Bank Transfer,1
CUST-01630,39,Female,49,Month-to-Month,23.14,1119.27,3,91.6,0,1,1,Bank Transfer,0
CUST-01631,24,Male,21,One-Year,92.65,1963.44,2,9.5,3,0,1,Digital Wallet,0
CUST-01632,31,Female,66,Two-Year,103.58,6863.92,5,11.4,0,0,0,Digital Wallet,1
CUST-01633,32,Female,63,One-Year,61.52,3863.14,0,285.9,2,0,0,Credit Card,0
CUST-01634,24,Female,28,Month-to-Month,96.49,2669.73,0,171.5,1,0,0,Bank Transfer,0
CUST-01635,26,Male,17,Two-Year,37.46,640.21,1,92.3,2,1,1,Digital Wallet,0
CUST-01636,68,Female,6,Month-to-Month,52.23,259.04,0,113.9,0,0,0,Digital Wallet,0
CUST-01637,65,Male,19,Month-to-Month,117.43,2286.16,2,214.6,1,0,0,Cash,1
CUST-01638,25,Female,56,Month-to-Month,118.63,6736.71,1,110.3,0,0,0,Credit Card,0
CUST-01639,67,Male,28,Month-to-Month,71.26,2015.01,1,68.7,2,1,1,Credit Card,0
CUST-01640,40,Male,66,Two-Year,113.43,7474.76,3,31.0,2,0,1,Bank Transfer,0
CUST-01641,46,Male,38,Month-to-Month,72.27,2793.31,2,218.8,1,1,0,Digital Wallet,0
CUST-01642,35,Female,37,One-Year,49.16,1857.52,1,54.6,1,1,0,Credit Card,0
CUST-01643,48,Female,68,One-Year,46.69,3161.14,1,21.4,1,1,1,Digital Wallet,0
CUST-01644,47,Male,49,Month-to-Month,112.95,5532.16,2,128.4,0,0,0,Credit Card,0
CUST-01645,69,Male,43,One-Year,37.24,1570.84,1,12.4,0,0,0,Credit Card,0
CUST-01646,56,Female,36,Month-to-Month,77.96,2814.79,1,289.5,0,0,1,Cash,0
CUST-01647,52,Female,58,Month-to-Month,75.55,4396.85,0,188.4,0,1,1,Bank Transfer,0
CUST-01648,35,Male,13,Month-to-Month,93.96,1182.47,1,46.2,0,1,0,Cash,0
CUST-01649,59,Female,52,Two-Year,69.92,3582.11,1,52.1,5,0,0,Credit Card,0
CUST-01650,56,Female,58,Two-Year,47.23,2673.04,0,171.2,2,0,1,Credit Card,0
CUST-01651,34,Female,32,Month-to-Month,36.94,1202.91,2,107.3,1,0,1,Digital Wallet,0
CUST-01652,31,Female,60,Month-to-Month,82.08,4924.23,1,232.4,3,1,1,Digital Wallet,0
CUST-01653,48,Male,58,One-Year,91.9,5326.02,2,164.0,0,0,1,Bank Transfer,0
CUST-01654,41,Female,56,Month-to-Month,76.95,4332.43,1,130.3,1,1,0,Credit Card,0
